2022-05-23T03:17:11.684Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='53ca5a15-981b-46f4-b42b-6f84c773b95a', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653275951684, refreshable=false
2022-05-23T03:17:11.704Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='9e55b41c-6806-455e-a191-10846798e6a5', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653275951704, refreshable=false
2022-05-23T03:18:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='8be269fe-b807-4bc4-ada9-fd38e3ae3076', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276011683, refreshable=false
2022-05-23T03:18:11.699Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='b0dda46c-5d59-461d-80f1-2899bd896a12', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276011699, refreshable=false
2022-05-23T03:19:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='3e0bf0ba-27ca-4977-9d46-a84f8964de05', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276071683, refreshable=false
2022-05-23T03:19:11.698Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='b1e0a82b-b0f9-480e-bfab-0a99bdf30563', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276071698, refreshable=false
2022-05-23T03:20:11.684Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='79061928-77f9-4e75-b02c-eeeaa04d00bb', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276131684, refreshable=false
2022-05-23T03:20:11.701Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='ea6d82a8-5d50-4676-b00f-1a4a59e611af', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276131701, refreshable=false
2022-05-23T03:21:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='1c38782f-7181-4f8e-bb7a-818a13f764b5', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276191683, refreshable=false
2022-05-23T03:21:11.699Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='1361de14-4457-4b0f-9498-10b93a96b6a5', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276191699, refreshable=false
2022-05-23T03:22:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='5b4c25de-b728-45d8-8363-8e74204e8811', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276251683, refreshable=false
2022-05-23T03:22:11.699Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='2b545f08-7d2a-43ae-8077-9e4811280eae', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276251699, refreshable=false
2022-05-23T03:22:26.705Z [AUDIT] Token created by 'jffe@000': tokenId='4d30cbe3-f79b-44c8-86ec-7cea23ff210b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653276746705, refreshable=false
2022-05-23T03:22:26.705Z [AUDIT] Token created by 'jffe@000': tokenId='003b3254-b703-4eea-b2c9-8d407134e729', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653276746705, refreshable=false
2022-05-23T03:22:26.705Z [AUDIT] Token created by 'jffe@000': tokenId='2a7448bd-c47f-4369-b49e-d9f8cf40177b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653276746705, refreshable=false
2022-05-23T03:22:26.705Z [AUDIT] Token created by 'jffe@000': tokenId='d82a743e-08c8-431b-90d0-ed2746515e7b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653276746705, refreshable=false
2022-05-23T03:22:26.708Z [AUDIT] Token created by 'jffe@000': tokenId='277a3152-eb8f-407a-ae66-5f23c9d41e09', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653276746708, refreshable=false
2022-05-23T03:23:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='4fb3c3ba-3714-4e02-9bc6-ca2a3bcf97b7', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276311683, refreshable=false
2022-05-23T03:23:11.708Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='db5a3f30-732c-4154-a7e1-960c9e5750e8', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276311707, refreshable=false
2022-05-23T03:24:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='10a54a2a-a264-4408-9fd4-73a2a6c3b1e1', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276371683, refreshable=false
2022-05-23T03:24:11.699Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='cfe12576-3eb6-4d49-9cea-59ccca96ef33', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276371699, refreshable=false
2022-05-23T03:25:11.684Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='176ca88d-275a-451e-9229-4ffed1943b8f', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276431683, refreshable=false
2022-05-23T03:25:11.700Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='f3bb7ce5-9570-4724-a450-30339a9065fa', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276431700, refreshable=false
2022-05-23T03:26:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='83b81794-71b2-4bee-bb1f-177023feacd2', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276491682, refreshable=false
2022-05-23T03:26:11.700Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='9ec81e5a-2fc5-47e0-a2a6-3a5973062a61', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276491699, refreshable=false
2022-05-23T03:27:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='882c6126-b8c9-4331-bb8a-a2bf8579c0d1', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276551683, refreshable=false
2022-05-23T03:27:11.699Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='834dd1fa-b3c9-4daf-bbe2-cf48f8bc43ad', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276551699, refreshable=false
2022-05-23T03:28:11.684Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='fd6c76ec-4781-43b4-b2b0-a23c9eb1eca1', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276611684, refreshable=false
2022-05-23T03:28:11.701Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='fa6133a7-bd88-41dd-af89-a9d7418adb47', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276611701, refreshable=false
2022-05-23T03:29:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='0fe390d7-bb84-4d7c-970d-4b08c8d40764', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276671683, refreshable=false
2022-05-23T03:29:11.701Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='0bcfa818-8a7a-49da-ac42-c01f6c127f15', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276671701, refreshable=false
2022-05-23T03:30:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='27abb8e9-ea6b-4cae-b888-c9d9e8e4bc97', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276731683, refreshable=false
2022-05-23T03:30:11.701Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='c332afdc-0967-44c6-8046-557c5a4a21e4', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276731701, refreshable=false
2022-05-23T03:31:11.685Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='73473472-7fd6-4306-947d-58798cb09588', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276791685, refreshable=false
2022-05-23T03:31:11.708Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='00d09a0a-0797-408b-a2d4-b947202a5ef7', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276791708, refreshable=false
2022-05-23T03:32:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='08f1f024-6284-4337-93c5-731ffcf1f230', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276851683, refreshable=false
2022-05-23T03:32:11.704Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='d11fd465-070e-4fc5-a998-15c29a0c53d8', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276851704, refreshable=false
2022-05-23T03:32:26.777Z [AUDIT] Token created by 'jffe@000': tokenId='8d20d75a-7aae-4616-a29e-55fe3522c9e3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653277346777, refreshable=false
2022-05-23T03:32:26.778Z [AUDIT] Token created by 'jffe@000': tokenId='7ea77caf-3e01-44f0-8fed-b715351d9a78', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653277346777, refreshable=false
2022-05-23T03:32:26.778Z [AUDIT] Token created by 'jffe@000': tokenId='fd42bcc2-c0cf-4bfa-b8cc-77bf399e0285', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653277346778, refreshable=false
2022-05-23T03:32:26.778Z [AUDIT] Token created by 'jffe@000': tokenId='78a91f49-16fd-4fad-b349-5d6f01dbfda3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653277346778, refreshable=false
2022-05-23T03:32:26.778Z [AUDIT] Token created by 'jffe@000': tokenId='e160a842-9d3b-484a-8e47-7fcf0951759b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653277346778, refreshable=false
2022-05-23T03:33:11.685Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='7e1f1f3b-8e5e-4a7e-8eda-b66ffab52a0b', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276911685, refreshable=false
2022-05-23T03:33:11.703Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='02dd2a7c-05cc-4ba2-b14a-7b5bf8bb547d', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276911703, refreshable=false
2022-05-23T03:34:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='108cbd67-25cf-4520-bfa6-3147886b92ac', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276971683, refreshable=false
2022-05-23T03:34:11.701Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='44ef694e-02f0-49d3-bee8-35758907236b', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653276971701, refreshable=false
2022-05-23T03:35:11.684Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='4d25ad8e-7d5e-4e49-95ea-2ad3b5074cac', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277031684, refreshable=false
2022-05-23T03:35:11.704Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='7715b2e0-d054-4e91-b99d-da51762ea5fb', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277031704, refreshable=false
2022-05-23T03:36:11.684Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='954cd269-b6c8-43d4-be13-c49f03407202', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277091683, refreshable=false
2022-05-23T03:36:11.702Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='5a131879-7dc1-410c-84ed-d7e29366d8be', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277091702, refreshable=false
2022-05-23T03:37:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='1391a55d-96b7-4b34-b14a-39230f5ef4b7', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277151683, refreshable=false
2022-05-23T03:37:11.701Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='7f671b8d-b49e-49f9-930b-aeebcbc246eb', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277151701, refreshable=false
2022-05-23T03:38:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='66900cdd-e690-4ed4-b44a-6c5bdd507292', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277211683, refreshable=false
2022-05-23T03:38:11.697Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='174f2953-b526-47ec-b9df-8e2f5c254348', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277211697, refreshable=false
2022-05-23T03:39:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='335a12fa-bbb0-417d-b9a6-5eabd6fd9c18', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277271682, refreshable=false
2022-05-23T03:39:11.699Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='e3edc2cf-a4ce-420f-a496-0b1a034b371a', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277271699, refreshable=false
2022-05-23T03:40:11.684Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='7c8f129c-a530-4daa-baa3-2a8bceb90a32', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277331684, refreshable=false
2022-05-23T03:40:11.705Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='94377969-6695-4921-97fe-db2f933fbe8e', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277331705, refreshable=false
2022-05-23T03:41:11.685Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='89114a72-8a53-4e95-a671-41e401964790', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277391685, refreshable=false
2022-05-23T03:41:11.706Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='d6963369-64ba-4a1d-b297-5b8afd4df086', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277391706, refreshable=false
2022-05-23T03:42:11.684Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='64cfe96f-557f-4583-9958-703c1007af45', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277451683, refreshable=false
2022-05-23T03:42:11.698Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='80ca41d4-3525-470c-9387-b6ef47489021', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277451698, refreshable=false
2022-05-23T03:42:26.838Z [AUDIT] Token created by 'jffe@000': tokenId='097998e2-ee3e-463e-8ca7-edb221944bdc', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653277946838, refreshable=false
2022-05-23T03:42:26.838Z [AUDIT] Token created by 'jffe@000': tokenId='8d457578-a137-4745-a54a-ba2da31e4bf6', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653277946838, refreshable=false
2022-05-23T03:42:26.838Z [AUDIT] Token created by 'jffe@000': tokenId='1f832483-d428-4db7-b8b1-442393249c49', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653277946838, refreshable=false
2022-05-23T03:42:26.839Z [AUDIT] Token created by 'jffe@000': tokenId='6a451b8c-c927-4546-b3e6-8f36817959d9', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653277946839, refreshable=false
2022-05-23T03:42:26.840Z [AUDIT] Token created by 'jffe@000': tokenId='4b7afa3b-6334-4e13-9fcc-8b03beb44b9f', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653277946840, refreshable=false
2022-05-23T03:43:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='2b5f60af-a569-4d0c-99fd-787110d79e11', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277511683, refreshable=false
2022-05-23T03:43:11.698Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='cf83ced0-0a89-456e-9532-c4e375796229', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277511698, refreshable=false
2022-05-23T03:44:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='32c86c88-a28f-4828-acb7-49936fc90e84', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277571683, refreshable=false
2022-05-23T03:44:11.698Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='4087994b-5b7e-4390-8d9f-fc231e8ba4c5', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277571698, refreshable=false
2022-05-23T03:45:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='49d4e419-e89e-42e9-a293-ade951ea6d09', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277631683, refreshable=false
2022-05-23T03:45:11.701Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='9b43c335-8e3b-4731-999d-bcd8f189d332', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277631701, refreshable=false
2022-05-23T03:46:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='27f1710c-788f-4c67-a91c-6ae53bde10e7', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277691683, refreshable=false
2022-05-23T03:46:11.697Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='b1f9ea83-b4b2-4fd5-85e4-0fa08857db5a', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277691697, refreshable=false
2022-05-23T03:47:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='3088d4d3-ac5d-46bb-8a59-5624e9324e2b', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277751683, refreshable=false
2022-05-23T03:47:11.699Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='a69ff2f8-5623-43a5-9ab2-0be08958f19a', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277751699, refreshable=false
2022-05-23T03:48:11.682Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='611e9786-41d3-4473-b106-ff6db1091af1', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277811682, refreshable=false
2022-05-23T03:48:11.700Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='0a2b7aae-5f8a-4268-834e-9964ce63e57b', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277811699, refreshable=false
2022-05-23T03:49:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='a9352801-0452-4ff6-8b6c-9a8655ee74f7', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277871683, refreshable=false
2022-05-23T03:49:11.702Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='52214195-1eb1-4b93-946a-bf0ec7fad20d', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277871702, refreshable=false
2022-05-23T03:50:11.683Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='b24de8eb-24bf-4284-804e-7233c87963dc', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277931683, refreshable=false
2022-05-23T03:50:11.700Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='e2ba0d40-a198-49f6-8d58-3fb42bcd0711', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277931700, refreshable=false
2022-05-23T03:51:11.684Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='71ccaf0b-c639-46d7-9bac-52eca37efa6c', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277991684, refreshable=false
2022-05-23T03:51:11.705Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='4daa4485-e709-4501-a370-003368c63965', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653277991705, refreshable=false
2022-05-23T03:52:11.684Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='cf93ea33-ae85-4aec-8902-c23bb3b4c255', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653278051684, refreshable=false
2022-05-23T03:52:11.711Z [AUDIT] Token created by 'jfob@01fwm1x2pksj9n184sda2g0rfq': tokenId='70c06fee-3903-4c0d-9acd-150870c61b04', issuer='jfob@01fwm1x2pksj9n184sda2g0rfq', subject='jfob@01fwm1x2pksj9n184sda2g0rfq', expiry=1653278051711, refreshable=false
2022-05-23T03:52:26.890Z [AUDIT] Token created by 'jffe@000': tokenId='4c7766c2-db56-4df4-b2e9-7389e41529b7', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653278546890, refreshable=false
2022-05-23T03:52:26.890Z [AUDIT] Token created by 'jffe@000': tokenId='4b17daf5-83ab-4cd1-a2ee-d8143da611a3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653278546890, refreshable=false
2022-05-23T03:52:26.890Z [AUDIT] Token created by 'jffe@000': tokenId='7c127e0d-8c59-4e1e-9d98-c6e32e56daf8', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653278546890, refreshable=false
2022-05-23T03:52:26.890Z [AUDIT] Token created by 'jffe@000': tokenId='2c5122ef-50bc-4cf6-a372-c6975134f743', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653278546890, refreshable=false
2022-05-23T03:52:26.891Z [AUDIT] Token created by 'jffe@000': tokenId='e2826890-6147-4a0a-bbbb-4b49ec71dadd', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1653278546890, refreshable=false
