2022-02-25T10:26:22.963Z [jfac ] [INFO ] [28ae0026fb6b4501] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-18T10:26:22 
2022-02-25T10:37:53.006Z [jfac ] [INFO ] [37cdf8fadbbb76a1] [j.a.s.s.t.TokenServiceImpl:194] [jf-access-task1     ] - Revoked 3 expired tokens.
2022-02-25T11:26:22.965Z [jfac ] [INFO ] [76aa92e7d04f5b4a] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-25T11:26:22.966Z [jfac ] [INFO ] [76aa92e7d04f5b4a] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-18T11:26:22 
2022-02-25T12:26:22.966Z [jfac ] [INFO ] [fc3392b992ef0efb] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-25T12:26:22.967Z [jfac ] [INFO ] [fc3392b992ef0efb] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-18T12:26:22 
2022-02-25T13:26:22.969Z [jfac ] [INFO ] [a7fc7e3096453ea7] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-25T13:26:22.970Z [jfac ] [INFO ] [a7fc7e3096453ea7] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-18T13:26:22 
2022-02-25T16:03:26.342Z [jfac ] [INFO ] [27f83ad935f230f0] [o.j.a.s.s.c.s.HeartbeatJob:81 ] [jf-access-task1     ] - Refreshing server state after it was considered as stale by peers [last previous successful update 1645798717288]
2022-02-25T16:03:26.343Z [jfac ] [INFO ] [27f83ad935f230f0] [CertificateFileHandlerBase:181] [jf-access-task1     ] - Loading root certificate from database.
2022-02-25T16:03:26.387Z [jfac ] [INFO ] [                ] [.s.b.AccessProjectBootstrap:88] [pool-10-thread-11   ] - Finished initializing Projects permissions in 30.93 millis
2022-02-25T16:03:26.704Z [jfac ] [INFO ] [27f83ad935f230f0] [CertificateFileHandlerBase:328] [jf-access-task1     ] - [ACCESS BOOTSTRAP] Saved new root certificate at: /opt/jfrog/artifactory/var/etc/access/keys/root.crt
2022-02-25T16:03:26.706Z [jfac ] [INFO ] [27f83ad935f230f0] [CertificateFileHandlerBase:190] [jf-access-task1     ] - Finished loading root certificate from database.
2022-02-25T16:03:26.706Z [jfac ] [INFO ] [27f83ad935f230f0] [CertificateFileHandlerBase:181] [jf-access-task1     ] - Loading ca certificate from database.
2022-02-25T16:03:27.009Z [jfac ] [INFO ] [27f83ad935f230f0] [CertificateFileHandlerBase:328] [jf-access-task1     ] - [ACCESS BOOTSTRAP] Saved new ca certificate at: /opt/jfrog/artifactory/var/etc/access/keys/ca.crt
2022-02-25T16:03:27.009Z [jfac ] [INFO ] [27f83ad935f230f0] [CertificateFileHandlerBase:190] [jf-access-task1     ] - Finished loading ca certificate from database.
2022-02-25T16:03:27.014Z [jfac ] [INFO ] [27f83ad935f230f0] [alConfigurationServiceBase:188] [jf-access-task1     ] - Loading configuration from db finished successfully
2022-02-25T16:11:07.017Z [jfac ] [INFO ] [358537de5f4a9215] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-25T16:11:07.136Z [jfac ] [INFO ] [358537de5f4a9215] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-18T16:11:07 
2022-02-25T17:11:07.140Z [jfac ] [INFO ] [37d54d4ea9b57c76] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-25T17:11:07.145Z [jfac ] [INFO ] [37d54d4ea9b57c76] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-18T17:11:07 
2022-02-25T18:11:07.148Z [jfac ] [INFO ] [13a856009f694c92] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-25T18:11:07.152Z [jfac ] [INFO ] [13a856009f694c92] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-18T18:11:07 
2022-02-25T19:11:07.244Z [jfac ] [INFO ] [3e2268ddb288a90 ] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-25T19:11:07.268Z [jfac ] [INFO ] [3e2268ddb288a90 ] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-18T19:11:07 
2022-02-25T20:11:07.269Z [jfac ] [INFO ] [62bd4677697df9  ] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-25T20:11:07.273Z [jfac ] [INFO ] [62bd4677697df9  ] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-18T20:11:07 
2022-02-25T21:11:07.274Z [jfac ] [INFO ] [38cf9003cd072598] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-25T21:11:07.275Z [jfac ] [INFO ] [38cf9003cd072598] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-18T21:11:07 
2022-02-25T22:11:07.278Z [jfac ] [INFO ] [b3f5a015a94090a7] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-25T22:11:07.279Z [jfac ] [INFO ] [b3f5a015a94090a7] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-18T22:11:07 
2022-02-25T23:11:07.306Z [jfac ] [INFO ] [31d12b5ca4d6f9ff] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-25T23:11:07.310Z [jfac ] [INFO ] [31d12b5ca4d6f9ff] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-18T23:11:07 
2022-02-26T00:11:07.347Z [jfac ] [INFO ] [182b7a26abf08871] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T00:11:07.348Z [jfac ] [INFO ] [182b7a26abf08871] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T00:11:07 
2022-02-26T01:11:07.355Z [jfac ] [INFO ] [eb35c0d8b666adbf] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T01:11:07.356Z [jfac ] [INFO ] [eb35c0d8b666adbf] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T01:11:07 
2022-02-26T02:11:07.359Z [jfac ] [INFO ] [9996e37d0fbeb6db] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T02:11:07.360Z [jfac ] [INFO ] [9996e37d0fbeb6db] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T02:11:07 
2022-02-26T03:11:07.373Z [jfac ] [INFO ] [9abe0067f229bdd9] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T03:11:07.374Z [jfac ] [INFO ] [9abe0067f229bdd9] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T03:11:07 
2022-02-26T09:04:04.134Z [jfac ] [INFO ] [92a29c2b6bc937d6] [o.j.a.s.s.c.s.HeartbeatJob:81 ] [jf-access-task1     ] - Refreshing server state after it was considered as stale by peers [last previous successful update 1645848375937]
2022-02-26T09:04:04.214Z [jfac ] [INFO ] [92a29c2b6bc937d6] [CertificateFileHandlerBase:181] [jf-access-task1     ] - Loading root certificate from database.
2022-02-26T09:04:04.278Z [jfac ] [INFO ] [                ] [.s.b.AccessProjectBootstrap:88] [pool-10-thread-14   ] - Finished initializing Projects permissions in 122.92 millis
2022-02-26T09:04:04.302Z [jfac ] [INFO ] [92a29c2b6bc937d6] [CertificateFileHandlerBase:328] [jf-access-task1     ] - [ACCESS BOOTSTRAP] Saved new root certificate at: /opt/jfrog/artifactory/var/etc/access/keys/root.crt
2022-02-26T09:04:04.307Z [jfac ] [INFO ] [92a29c2b6bc937d6] [CertificateFileHandlerBase:190] [jf-access-task1     ] - Finished loading root certificate from database.
2022-02-26T09:04:04.310Z [jfac ] [INFO ] [92a29c2b6bc937d6] [CertificateFileHandlerBase:181] [jf-access-task1     ] - Loading ca certificate from database.
2022-02-26T09:04:04.367Z [jfac ] [INFO ] [92a29c2b6bc937d6] [CertificateFileHandlerBase:328] [jf-access-task1     ] - [ACCESS BOOTSTRAP] Saved new ca certificate at: /opt/jfrog/artifactory/var/etc/access/keys/ca.crt
2022-02-26T09:04:04.368Z [jfac ] [INFO ] [92a29c2b6bc937d6] [CertificateFileHandlerBase:190] [jf-access-task1     ] - Finished loading ca certificate from database.
2022-02-26T09:04:04.452Z [jfac ] [INFO ] [92a29c2b6bc937d6] [alConfigurationServiceBase:188] [jf-access-task1     ] - Loading configuration from db finished successfully
2022-02-26T09:08:50.554Z [jfac ] [INFO ] [ad24ce4d0f2e2cf6] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T09:08:50.555Z [jfac ] [INFO ] [ad24ce4d0f2e2cf6] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T09:08:50 
2022-02-26T10:08:50.562Z [jfac ] [INFO ] [b315bed06a8b204d] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T10:08:50.564Z [jfac ] [INFO ] [b315bed06a8b204d] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T10:08:50 
2022-02-26T11:08:50.565Z [jfac ] [INFO ] [7e1ea1f1c63ffd65] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T11:08:50.566Z [jfac ] [INFO ] [7e1ea1f1c63ffd65] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T11:08:50 
2022-02-26T12:08:50.567Z [jfac ] [INFO ] [39bd859a855ead89] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T12:08:50.568Z [jfac ] [INFO ] [39bd859a855ead89] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T12:08:50 
2022-02-26T13:08:50.569Z [jfac ] [INFO ] [7c439baca5492da3] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T13:08:50.570Z [jfac ] [INFO ] [7c439baca5492da3] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T13:08:50 
2022-02-26T14:08:50.605Z [jfac ] [INFO ] [df608e939b4269ed] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T14:08:50.606Z [jfac ] [INFO ] [df608e939b4269ed] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T14:08:50 
2022-02-26T15:08:50.636Z [jfac ] [INFO ] [500efc67a770afc8] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T15:08:50.637Z [jfac ] [INFO ] [500efc67a770afc8] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T15:08:50 
2022-02-26T16:08:50.638Z [jfac ] [INFO ] [d83fc1aa33689abf] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T16:08:50.639Z [jfac ] [INFO ] [d83fc1aa33689abf] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T16:08:50 
2022-02-26T17:24:30.794Z [jfac ] [INFO ] [e64953d3867a10be] [o.j.a.s.s.c.s.HeartbeatJob:81 ] [jf-access-task1     ] - Refreshing server state after it was considered as stale by peers [last previous successful update 1645894853288]
2022-02-26T17:24:31.050Z [jfac ] [INFO ] [e64953d3867a10be] [CertificateFileHandlerBase:181] [jf-access-task1     ] - Loading root certificate from database.
2022-02-26T17:24:31.132Z [jfac ] [INFO ] [                ] [.s.b.AccessProjectBootstrap:88] [pool-10-thread-16   ] - Finished initializing Projects permissions in 81.02 millis
2022-02-26T17:24:31.286Z [jfac ] [INFO ] [e64953d3867a10be] [CertificateFileHandlerBase:328] [jf-access-task1     ] - [ACCESS BOOTSTRAP] Saved new root certificate at: /opt/jfrog/artifactory/var/etc/access/keys/root.crt
2022-02-26T17:24:31.287Z [jfac ] [INFO ] [e64953d3867a10be] [CertificateFileHandlerBase:190] [jf-access-task1     ] - Finished loading root certificate from database.
2022-02-26T17:24:31.290Z [jfac ] [INFO ] [e64953d3867a10be] [CertificateFileHandlerBase:181] [jf-access-task1     ] - Loading ca certificate from database.
2022-02-26T17:24:31.441Z [jfac ] [INFO ] [e64953d3867a10be] [CertificateFileHandlerBase:328] [jf-access-task1     ] - [ACCESS BOOTSTRAP] Saved new ca certificate at: /opt/jfrog/artifactory/var/etc/access/keys/ca.crt
2022-02-26T17:24:31.441Z [jfac ] [INFO ] [e64953d3867a10be] [CertificateFileHandlerBase:190] [jf-access-task1     ] - Finished loading ca certificate from database.
2022-02-26T17:24:31.444Z [jfac ] [INFO ] [e64953d3867a10be] [alConfigurationServiceBase:188] [jf-access-task1     ] - Loading configuration from db finished successfully
2022-02-26T17:32:23.134Z [jfac ] [INFO ] [63e0b63bff3e911d] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T17:32:23.135Z [jfac ] [INFO ] [63e0b63bff3e911d] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T17:32:23 
2022-02-26T18:32:23.141Z [jfac ] [INFO ] [fd6e4645add5a089] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T18:32:23.142Z [jfac ] [INFO ] [fd6e4645add5a089] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T18:32:23 
2022-02-26T19:32:23.149Z [jfac ] [INFO ] [4a411e276629d17a] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T19:32:23.150Z [jfac ] [INFO ] [4a411e276629d17a] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T19:32:23 
2022-02-26T20:32:23.172Z [jfac ] [INFO ] [f6c482e3a96edb4d] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T20:32:23.173Z [jfac ] [INFO ] [f6c482e3a96edb4d] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T20:32:23 
2022-02-26T21:32:23.196Z [jfac ] [INFO ] [b7b6669e6a5b99ec] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T21:32:23.197Z [jfac ] [INFO ] [b7b6669e6a5b99ec] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T21:32:23 
2022-02-26T22:32:23.199Z [jfac ] [INFO ] [b970c03b8656d087] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T22:32:23.200Z [jfac ] [INFO ] [b970c03b8656d087] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T22:32:23 
2022-02-26T23:32:23.202Z [jfac ] [INFO ] [51d57902d57e1d4a] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-26T23:32:23.203Z [jfac ] [INFO ] [51d57902d57e1d4a] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-19T23:32:23 
2022-02-27T00:32:23.205Z [jfac ] [INFO ] [962c8bdacd50cc28] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-27T00:32:23.206Z [jfac ] [INFO ] [962c8bdacd50cc28] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-20T00:32:23 
2022-02-27T01:32:23.218Z [jfac ] [INFO ] [3cd68b3996dcbb54] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-27T01:32:23.218Z [jfac ] [INFO ] [3cd68b3996dcbb54] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-20T01:32:23 
2022-02-27T06:30:11.582Z [jfac ] [INFO ] [a97e8a18a02f5b28] [o.j.a.s.s.c.s.HeartbeatJob:81 ] [jf-access-task1     ] - Refreshing server state after it was considered as stale by peers [last previous successful update 1645928355507]
2022-02-27T06:30:11.590Z [jfac ] [INFO ] [a97e8a18a02f5b28] [CertificateFileHandlerBase:181] [jf-access-task1     ] - Loading root certificate from database.
2022-02-27T06:30:11.608Z [jfac ] [INFO ] [                ] [.s.b.AccessProjectBootstrap:88] [pool-10-thread-19   ] - Finished initializing Projects permissions in 23.47 millis
2022-02-27T06:30:11.662Z [jfac ] [INFO ] [a97e8a18a02f5b28] [CertificateFileHandlerBase:328] [jf-access-task1     ] - [ACCESS BOOTSTRAP] Saved new root certificate at: /opt/jfrog/artifactory/var/etc/access/keys/root.crt
2022-02-27T06:30:11.663Z [jfac ] [INFO ] [a97e8a18a02f5b28] [CertificateFileHandlerBase:190] [jf-access-task1     ] - Finished loading root certificate from database.
2022-02-27T06:30:11.663Z [jfac ] [INFO ] [a97e8a18a02f5b28] [CertificateFileHandlerBase:181] [jf-access-task1     ] - Loading ca certificate from database.
2022-02-27T06:30:11.727Z [jfac ] [INFO ] [a97e8a18a02f5b28] [CertificateFileHandlerBase:328] [jf-access-task1     ] - [ACCESS BOOTSTRAP] Saved new ca certificate at: /opt/jfrog/artifactory/var/etc/access/keys/ca.crt
2022-02-27T06:30:11.731Z [jfac ] [INFO ] [a97e8a18a02f5b28] [CertificateFileHandlerBase:190] [jf-access-task1     ] - Finished loading ca certificate from database.
2022-02-27T06:30:11.745Z [jfac ] [INFO ] [a97e8a18a02f5b28] [alConfigurationServiceBase:188] [jf-access-task1     ] - Loading configuration from db finished successfully
2022-02-27T06:43:14.277Z [jfac ] [INFO ] [c959e1306b531314] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-27T06:43:14.279Z [jfac ] [INFO ] [c959e1306b531314] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-20T06:43:14 
2022-02-27T07:43:14.298Z [jfac ] [INFO ] [e96e167673e9eb05] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-27T07:43:14.299Z [jfac ] [INFO ] [e96e167673e9eb05] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-20T07:43:14 
2022-02-27T08:43:14.300Z [jfac ] [INFO ] [b16b4ebfd44ebac4] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-27T08:43:14.301Z [jfac ] [INFO ] [b16b4ebfd44ebac4] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-20T08:43:14 
2022-02-27T09:43:14.305Z [jfac ] [INFO ] [dcc3dae187a2e8a8] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-27T09:43:14.306Z [jfac ] [INFO ] [dcc3dae187a2e8a8] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-20T09:43:14 
2022-02-27T10:43:14.307Z [jfac ] [INFO ] [4651228068a92d46] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-27T10:43:14.308Z [jfac ] [INFO ] [4651228068a92d46] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-20T10:43:14 
2022-02-27T11:43:14.329Z [jfac ] [INFO ] [5150e987871facb9] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-27T11:43:14.330Z [jfac ] [INFO ] [5150e987871facb9] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-20T11:43:14 
2022-02-27T12:43:14.333Z [jfac ] [INFO ] [fcf1919bbc30c299] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-27T12:43:14.333Z [jfac ] [INFO ] [fcf1919bbc30c299] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-20T12:43:14 
2022-02-27T13:43:14.336Z [jfac ] [INFO ] [104d8d8b15351cd7] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-27T13:43:14.337Z [jfac ] [INFO ] [104d8d8b15351cd7] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-20T13:43:14 
2022-02-27T14:43:14.342Z [jfac ] [INFO ] [27710bb6a88f4856] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-27T14:43:14.343Z [jfac ] [INFO ] [27710bb6a88f4856] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-20T14:43:14 
2022-02-27T15:43:14.369Z [jfac ] [INFO ] [15ea85ff2d24fa9 ] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-27T15:43:14.370Z [jfac ] [INFO ] [15ea85ff2d24fa9 ] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-20T15:43:14 
2022-02-27T16:43:14.395Z [jfac ] [INFO ] [c77cd3fa5e74c8b7] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-27T16:43:14.396Z [jfac ] [INFO ] [c77cd3fa5e74c8b7] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-20T16:43:14 
2022-02-27T17:43:14.401Z [jfac ] [INFO ] [a821dfe2e731a226] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
2022-02-27T17:43:14.403Z [jfac ] [INFO ] [a821dfe2e731a226] [.s.s.r.StaleTokenCleanupJob:73] [jf-access-task1     ] - Removed 0 Stale Nodes and 0 Join-Admin-Tokens from before: 2022-02-20T17:43:14 
2022-02-27T18:43:14.412Z [jfac ] [INFO ] [cd7a5c93990cf662] [.s.s.r.StaleTokenCleanupJob:62] [jf-access-task1     ] - Starting Access job to remove stale nodes and join-admin-tokens on server: 563414820cd3
